target,stance,stance_type,comment_id,comment_date
The government,AGAINST,IMPLICIT,731033158,2012-12-08 13:50:53
Barack Obama,AGAINST,EXPLICIT,731033158,2012-12-08 13:50:53
Politicians,AGAINST,IMPLICIT,731033158,2012-12-08 13:50:53
Democrats,AGAINST,IMPLICIT,731033158,2012-12-08 13:50:53
Healthcare,AGAINST,IMPLICIT,731033158,2012-12-08 13:50:53
Media,AGAINST,EXPLICIT,731033158,2012-12-08 13:50:53
The government,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
America / USA,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
Politicians,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
Social welfare,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
Democrats,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
Economy is good,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
Healthcare,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
Capitalism,AGAINST,EXPLICIT,1131382960,2013-11-20 17:36:12
The government,AGAINST,EXPLICIT,900401765,2013-05-17 15:24:51
The government,AGAINST,EXPLICIT,945322949,2013-06-28 14:15:06
Social welfare,AGAINST,EXPLICIT,945322949,2013-06-28 14:15:06
Economy is good,AGAINST,IMPLICIT,945322949,2013-06-28 14:15:06
Capitalism,FAVOR,EXPLICIT,945322949,2013-06-28 14:15:06
Immigration / immigrants,FAVOR,EXPLICIT,945322949,2013-06-28 14:15:06
Jobs are (available | good),FAVOR,IMPLICIT,945322949,2013-06-28 14:15:06
Liberals,FAVOR,IMPLICIT,1129693312,2013-11-19 15:57:25
Progressives,FAVOR,IMPLICIT,1129693312,2013-11-19 15:57:25
Democrats,FAVOR,IMPLICIT,1129693312,2013-11-19 15:57:25
Conservatives,AGAINST,EXPLICIT,1129693312,2013-11-19 15:57:25
Republicans (GOP),AGAINST,IMPLICIT,1129693312,2013-11-19 15:57:25
Social welfare,AGAINST,EXPLICIT,1102082476,2013-10-30 12:26:21
Healthcare,AGAINST,EXPLICIT,1102082476,2013-10-30 12:26:21
Capitalism,AGAINST,EXPLICIT,1102082476,2013-10-30 12:26:21
The government,FAVOR,EXPLICIT,1127674055,2013-11-18 05:15:00
Capitalism,FAVOR,EXPLICIT,1127674055,2013-11-18 05:15:00
Social welfare,AGAINST,EXPLICIT,1355542197,2014-04-25 18:38:57
Taxes are (good | fair),AGAINST,EXPLICIT,1355542197,2014-04-25 18:38:57
The government,AGAINST,EXPLICIT,1102153421,2013-10-30 13:25:10
Barack Obama,AGAINST,IMPLICIT,1102153421,2013-10-30 13:25:10
Social welfare,AGAINST,EXPLICIT,1102153421,2013-10-30 13:25:10
Democrats,AGAINST,IMPLICIT,1102153421,2013-10-30 13:25:10
Healthcare,AGAINST,EXPLICIT,1102153421,2013-10-30 13:25:10
Capitalism,AGAINST,IMPLICIT,1102153421,2013-10-30 13:25:10
The government,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Barack Obama,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Socialism / Communism,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Politicians,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Social welfare,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Democrats,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Healthcare,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
Capitalism,AGAINST,EXPLICIT,1130059876,2013-11-19 20:22:45
The government,AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
Social welfare,AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
Economy is good,AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
Food,AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
Taxes are (good | fair),AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
Capitalism,AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
Jobs are (available | good),AGAINST,EXPLICIT,1126897601,2013-11-17 14:36:18
The government,AGAINST,EXPLICIT,901827360,2013-05-19 07:46:56
The government,AGAINST,EXPLICIT,1102496521,2013-10-30 17:42:28
Social welfare,AGAINST,EXPLICIT,1102496521,2013-10-30 17:42:28
Economy is good,FAVOR,EXPLICIT,1102496521,2013-10-30 17:42:28
Capitalism,FAVOR,EXPLICIT,1102496521,2013-10-30 17:42:28
The government,AGAINST,EXPLICIT,1057704364,2013-09-24 22:33:52
Terrorism,AGAINST,EXPLICIT,1119174265,2013-11-12 08:00:41
The government,AGAINST,EXPLICIT,1119174265,2013-11-12 08:00:41
Barack Obama,AGAINST,EXPLICIT,1119174265,2013-11-12 08:00:41
Economy is good,AGAINST,EXPLICIT,1119174265,2013-11-12 08:00:41
Capitalism,AGAINST,EXPLICIT,1119174265,2013-11-12 08:00:41
Republicans (GOP),AGAINST,EXPLICIT,1119174265,2013-11-12 08:00:41
The government,AGAINST,EXPLICIT,1129559737,2013-11-19 14:03:13
The government,AGAINST,EXPLICIT,900581534,2013-05-17 18:35:30
Conservatives,FAVOR,IMPLICIT,900581534,2013-05-17 18:35:30
Taxes are (good | fair),AGAINST,EXPLICIT,900581534,2013-05-17 18:35:30
Republicans (GOP),FAVOR,IMPLICIT,900581534,2013-05-17 18:35:30
Crime,AGAINST,EXPLICIT,1157922506,2013-12-10 23:05:57
The government,AGAINST,EXPLICIT,1175193220,2013-12-23 23:36:47
Economy is good,AGAINST,EXPLICIT,1175193220,2013-12-23 23:36:47
Food,AGAINST,EXPLICIT,1175193220,2013-12-23 23:36:47
Taxes are (good | fair),AGAINST,EXPLICIT,1175193220,2013-12-23 23:36:47
Crime,AGAINST,EXPLICIT,1435195412,2014-06-14 13:55:29
The government,AGAINST,EXPLICIT,1061884279,2013-09-27 22:36:17
Economy is good,FAVOR,EXPLICIT,1061884279,2013-09-27 22:36:17
Capitalism,FAVOR,EXPLICIT,1061884279,2013-09-27 22:36:17
The government,AGAINST,EXPLICIT,1447706769,2014-06-21 15:00:17
Economy is good,FAVOR,IMPLICIT,1447706769,2014-06-21 15:00:17
Capitalism,FAVOR,EXPLICIT,1447706769,2014-06-21 15:00:17
Jobs are (available | good),FAVOR,IMPLICIT,1447706769,2014-06-21 15:00:17
The government,AGAINST,EXPLICIT,1108191787,2013-11-04 12:59:40
Crime,AGAINST,EXPLICIT,1108191787,2013-11-04 12:59:40
Police,AGAINST,EXPLICIT,1108191787,2013-11-04 12:59:40
The government,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Crime,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Police,AGAINST,IMPLICIT,1366077089,2014-05-02 11:41:35
Black people,FAVOR,EXPLICIT,1366077089,2014-05-02 11:41:35
Politicians,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Social welfare,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Elites,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Economy is good,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Food,FAVOR,EXPLICIT,1366077089,2014-05-02 11:41:35
Capitalism,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Jobs are (available | good),AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
Drugs,AGAINST,EXPLICIT,1366077089,2014-05-02 11:41:35
The government,AGAINST,EXPLICIT,1426304574,2014-06-09 02:02:00
Conservatives,AGAINST,EXPLICIT,1426304574,2014-06-09 02:02:00
Immigration / immigrants,AGAINST,EXPLICIT,1426304574,2014-06-09 02:02:00
Socialism / Communism,AGAINST,EXPLICIT,1438574241,2014-06-17 00:27:09
Economy is good,FAVOR,IMPLICIT,1438574241,2014-06-17 00:27:09
Capitalism,FAVOR,EXPLICIT,1438574241,2014-06-17 00:27:09
Jobs are (available | good),FAVOR,IMPLICIT,1438574241,2014-06-17 00:27:09
The government,AGAINST,EXPLICIT,1358982531,2014-04-28 14:14:13
Economy is good,AGAINST,EXPLICIT,1358982531,2014-04-28 14:14:13
The government,AGAINST,IMPLICIT,1488049430,2014-07-16 13:37:39
Politicians,AGAINST,IMPLICIT,1488049430,2014-07-16 13:37:39
Food,AGAINST,IMPLICIT,1488049430,2014-07-16 13:37:39
The government,AGAINST,EXPLICIT,1424192244,2014-06-07 17:01:36
The government,AGAINST,EXPLICIT,1492955146,2014-07-19 15:02:09
Elites,AGAINST,EXPLICIT,1508530094,2014-07-28 18:16:19
The government,AGAINST,IMPLICIT,753219549,2013-01-02 12:40:54
America / USA,AGAINST,IMPLICIT,753219549,2013-01-02 12:40:54
Politicians,AGAINST,IMPLICIT,753219549,2013-01-02 12:40:54
Social welfare,AGAINST,IMPLICIT,753219549,2013-01-02 12:40:54
Economy is good,AGAINST,IMPLICIT,753219549,2013-01-02 12:40:54
Taxes are (good | fair),AGAINST,IMPLICIT,753219549,2013-01-02 12:40:54
The government,AGAINST,EXPLICIT,1455685430,2014-06-26 16:37:56
America / USA,AGAINST,EXPLICIT,1455685430,2014-06-26 16:37:56
Feminism,FAVOR,EXPLICIT,1455685430,2014-06-26 16:37:56
Abortion,FAVOR,EXPLICIT,1455685430,2014-06-26 16:37:56
The government,AGAINST,EXPLICIT,1359240662,2014-04-28 17:02:18
Immigration / immigrants,AGAINST,EXPLICIT,1359240662,2014-04-28 17:02:18
Capitalism,AGAINST,EXPLICIT,1450025570,2014-06-23 16:15:45
The government,FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
America / USA,FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
Politicians,FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
Economy is good,FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
Food,FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
Capitalism,FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
Jobs are (available | good),FAVOR,EXPLICIT,1359511814,2014-04-28 19:59:04
The government,AGAINST,EXPLICIT,1359928878,2014-04-29 00:41:17
America / USA,AGAINST,EXPLICIT,1359928878,2014-04-29 00:41:17
Crime,FAVOR,EXPLICIT,1359928878,2014-04-29 00:41:17
Police,AGAINST,IMPLICIT,1359928878,2014-04-29 00:41:17
Social welfare,FAVOR,EXPLICIT,1359928878,2014-04-29 00:41:17
Drugs,FAVOR,EXPLICIT,1359928878,2014-04-29 00:41:17
The government,AGAINST,EXPLICIT,1433013831,2014-06-13 00:54:03
The government,AGAINST,EXPLICIT,1573799107,2014-09-04 14:48:33
Fossil fuels,AGAINST,EXPLICIT,1573799107,2014-09-04 14:48:33
Diversity,AGAINST,EXPLICIT,1359304368,2014-04-28 17:44:04
Abortion,AGAINST,EXPLICIT,1359304368,2014-04-28 17:44:04
The government,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Socialism / Communism,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Politicians,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Social welfare,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Elites,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Economy is good,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Food,AGAINST,IMPLICIT,1553455963,2014-08-21 20:17:30
Capitalism,FAVOR,IMPLICIT,1553455963,2014-08-21 20:17:30
Jobs are (available | good),FAVOR,EXPLICIT,1469819688,2014-07-05 20:50:29
Food,AGAINST,EXPLICIT,1506475031,2014-07-27 12:30:50
The government,AGAINST,EXPLICIT,1445433566,2014-06-20 12:51:54
Barack Obama,AGAINST,EXPLICIT,1445433566,2014-06-20 12:51:54
Politicians,AGAINST,EXPLICIT,1445433566,2014-06-20 12:51:54
Military,AGAINST,EXPLICIT,1445433566,2014-06-20 12:51:54
Economy is good,FAVOR,EXPLICIT,1553306628,2014-08-21 18:44:09
Capitalism,FAVOR,EXPLICIT,1553306628,2014-08-21 18:44:09
The government,AGAINST,EXPLICIT,1424732606,2014-06-08 01:35:04
America / USA,FAVOR,EXPLICIT,1424732606,2014-06-08 01:35:04
Immigration / immigrants,FAVOR,EXPLICIT,1424732606,2014-06-08 01:35:04
Police,AGAINST,EXPLICIT,1562194714,2014-08-27 20:07:10
The government,AGAINST,EXPLICIT,1511163767,2014-07-30 00:51:59
The government,AGAINST,EXPLICIT,1553267312,2014-08-21 18:18:31
Politicians,AGAINST,IMPLICIT,1553267312,2014-08-21 18:18:31
Elites,AGAINST,IMPLICIT,1553267312,2014-08-21 18:18:31
Economy is good,AGAINST,IMPLICIT,1553267312,2014-08-21 18:18:31
Capitalism,AGAINST,IMPLICIT,1553267312,2014-08-21 18:18:31
The government,AGAINST,EXPLICIT,1468524032,2014-07-04 17:17:11
Christians,FAVOR,EXPLICIT,1468524032,2014-07-04 17:17:11
Social welfare,AGAINST,EXPLICIT,1468524032,2014-07-04 17:17:11
Christianity,FAVOR,EXPLICIT,1468524032,2014-07-04 17:17:11
Scientists,AGAINST,EXPLICIT,1468524032,2014-07-04 17:17:11
Taxes are (good | fair),AGAINST,EXPLICIT,1468524032,2014-07-04 17:17:11
Media,AGAINST,EXPLICIT,1468524032,2014-07-04 17:17:11
Abortion,AGAINST,EXPLICIT,1468524032,2014-07-04 17:17:11
Food,AGAINST,EXPLICIT,1505913229,2014-07-26 22:22:26
Capitalism,AGAINST,EXPLICIT,1505913229,2014-07-26 22:22:26
The government,AGAINST,EXPLICIT,1573644927,2014-09-04 13:37:55
Scientists,FAVOR,EXPLICIT,1573644927,2014-09-04 13:37:55
Economy is good,AGAINST,EXPLICIT,1573644927,2014-09-04 13:37:55
The government,AGAINST,EXPLICIT,1574228154,2014-09-04 18:53:24
Economy is good,FAVOR,IMPLICIT,1574228154,2014-09-04 18:53:24
Capitalism,FAVOR,IMPLICIT,1574228154,2014-09-04 18:53:24
The government,AGAINST,EXPLICIT,1584114260,2014-09-11 13:31:40
The government,AGAINST,EXPLICIT,1533412424,2014-08-08 13:52:07
Barack Obama,AGAINST,EXPLICIT,1533412424,2014-08-08 13:52:07
America / USA,AGAINST,EXPLICIT,1533412424,2014-08-08 13:52:07
Politicians,AGAINST,EXPLICIT,1533412424,2014-08-08 13:52:07
Democrats,AGAINST,EXPLICIT,1533412424,2014-08-08 13:52:07
Republicans (GOP),AGAINST,EXPLICIT,1533412424,2014-08-08 13:52:07
Terrorism,FAVOR,EXPLICIT,1605470801,2014-09-25 17:04:13
Police,AGAINST,EXPLICIT,1605470801,2014-09-25 17:04:13
Crime,AGAINST,EXPLICIT,1605470801,2014-09-25 17:04:13
Social welfare,FAVOR,EXPLICIT,1605470801,2014-09-25 17:04:13
Drugs,FAVOR,EXPLICIT,1605470801,2014-09-25 17:04:13
America / USA,AGAINST,EXPLICIT,1595235997,2014-09-18 20:53:36
Social welfare,AGAINST,EXPLICIT,1595235997,2014-09-18 20:53:36
Economy is good,AGAINST,EXPLICIT,1595235997,2014-09-18 20:53:36
Capitalism,AGAINST,EXPLICIT,1595235997,2014-09-18 20:53:36
The government,AGAINST,EXPLICIT,1575858988,2014-09-05 20:17:12
Climate change is (real | a problem),FAVOR,IMPLICIT,1575858988,2014-09-05 20:17:12
Economy is good,AGAINST,EXPLICIT,1575858988,2014-09-05 20:17:12
Capitalism,AGAINST,EXPLICIT,1575858988,2014-09-05 20:17:12
Fossil fuels,AGAINST,EXPLICIT,1554846226,2014-08-22 19:08:18
Economy is good,AGAINST,IMPLICIT,1554846226,2014-08-22 19:08:18
The government,AGAINST,EXPLICIT,1534192815,2014-08-08 22:03:11
America / USA,AGAINST,EXPLICIT,1534192815,2014-08-08 22:03:11
Covid,AGAINST,EXPLICIT,1534192815,2014-08-08 22:03:11
Healthcare,FAVOR,EXPLICIT,1534192815,2014-08-08 22:03:11
Immigration / immigrants,AGAINST,EXPLICIT,1534192815,2014-08-08 22:03:11
The government,AGAINST,EXPLICIT,1591523375,2014-09-16 15:05:53
Taxes are (good | fair),FAVOR,EXPLICIT,1605585337,2014-09-25 18:18:55
The government,AGAINST,EXPLICIT,1605232308,2014-09-25 14:42:07
Social welfare,AGAINST,IMPLICIT,1605232308,2014-09-25 14:42:07
Economy is good,FAVOR,EXPLICIT,1605232308,2014-09-25 14:42:07
Taxes are (good | fair),FAVOR,EXPLICIT,1605232308,2014-09-25 14:42:07
Capitalism,FAVOR,EXPLICIT,1605232308,2014-09-25 14:42:07
Jobs are (available | good),FAVOR,EXPLICIT,1605232308,2014-09-25 14:42:07
The government,AGAINST,EXPLICIT,1644637662,2014-10-20 13:54:53
Politicians,AGAINST,EXPLICIT,1644637662,2014-10-20 13:54:53
Elites,AGAINST,EXPLICIT,1644637662,2014-10-20 13:54:53
Economy is good,AGAINST,EXPLICIT,1644637662,2014-10-20 13:54:53
Capitalism,AGAINST,EXPLICIT,1644637662,2014-10-20 13:54:53
The government,FAVOR,EXPLICIT,1594994765,2014-09-18 18:30:02
Social welfare,FAVOR,EXPLICIT,1594994765,2014-09-18 18:30:02
Economy is good,AGAINST,EXPLICIT,1594994765,2014-09-18 18:30:02
Capitalism,AGAINST,IMPLICIT,1594994765,2014-09-18 18:30:02
Jobs are (available | good),AGAINST,EXPLICIT,1594994765,2014-09-18 18:30:02
The government,AGAINST,EXPLICIT,1644798542,2014-10-20 15:49:37
Barack Obama,AGAINST,EXPLICIT,1644798542,2014-10-20 15:49:37
Politicians,AGAINST,EXPLICIT,1644798542,2014-10-20 15:49:37
Democrats,AGAINST,EXPLICIT,1644798542,2014-10-20 15:49:37
Republicans (GOP),AGAINST,EXPLICIT,1644798542,2014-10-20 15:49:37
The government,AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
America / USA,AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
Social welfare,AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
Elites,AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
Food,AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
Taxes are (good | fair),AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
Jobs are (available | good),AGAINST,EXPLICIT,1594709575,2014-09-18 15:46:25
The government,AGAINST,EXPLICIT,1575243136,2014-09-05 13:29:24
Climate change is (real | a problem),AGAINST,IMPLICIT,1575243136,2014-09-05 13:29:24
Republicans (GOP),AGAINST,IMPLICIT,1575243136,2014-09-05 13:29:24
The government,FAVOR,EXPLICIT,1605334673,2014-09-25 15:43:15
Politicians,FAVOR,EXPLICIT,1605334673,2014-09-25 15:43:15
Economy is good,FAVOR,EXPLICIT,1605334673,2014-09-25 15:43:15
Taxes are (good | fair),FAVOR,EXPLICIT,1605334673,2014-09-25 15:43:15
Jobs are (available | good),FAVOR,EXPLICIT,1605334673,2014-09-25 15:43:15
The government,AGAINST,EXPLICIT,1553169685,2014-08-21 17:15:09
Politicians,AGAINST,EXPLICIT,1553169685,2014-08-21 17:15:09
Elites,AGAINST,EXPLICIT,1553169685,2014-08-21 17:15:09
Capitalism,FAVOR,EXPLICIT,1553169685,2014-08-21 17:15:09
China,AGAINST,EXPLICIT,1573505753,2014-09-04 11:21:18
Climate change is (real | a problem),AGAINST,EXPLICIT,1573505753,2014-09-04 11:21:18
Economy is good,FAVOR,EXPLICIT,1575594638,2014-09-05 17:47:20
Capitalism,FAVOR,EXPLICIT,1575594638,2014-09-05 17:47:20
America / USA,AGAINST,EXPLICIT,1576068521,2014-09-05 23:17:40
Elites,AGAINST,EXPLICIT,1576068521,2014-09-05 23:17:40
Economy is good,AGAINST,EXPLICIT,1576068521,2014-09-05 23:17:40
Capitalism,AGAINST,EXPLICIT,1576068521,2014-09-05 23:17:40
Barack Obama,AGAINST,EXPLICIT,1645074364,2014-10-20 18:33:14
Economy is good,FAVOR,EXPLICIT,1574646478,2014-09-05 00:21:45
Capitalism,FAVOR,EXPLICIT,1574646478,2014-09-05 00:21:45
The government,AGAINST,EXPLICIT,1645023349,2014-10-20 18:01:46
Politicians,AGAINST,EXPLICIT,1645023349,2014-10-20 18:01:46
Socialism / Communism,FAVOR,EXPLICIT,1645044370,2014-10-20 18:14:51
Capitalism,AGAINST,IMPLICIT,1645044370,2014-10-20 18:14:51
The government,AGAINST,EXPLICIT,1645101164,2014-10-20 18:49:54
Elites,AGAINST,EXPLICIT,1645101164,2014-10-20 18:49:54
Economy is good,AGAINST,EXPLICIT,1645101164,2014-10-20 18:49:54
Capitalism,AGAINST,EXPLICIT,1645101164,2014-10-20 18:49:54
The government,AGAINST,EXPLICIT,1443869242,2014-06-19 14:09:14
America / USA,FAVOR,EXPLICIT,1443869242,2014-06-19 14:09:14
Military,FAVOR,EXPLICIT,1443869242,2014-06-19 14:09:14
Media,FAVOR,EXPLICIT,1443869242,2014-06-19 14:09:14
Terrorism,AGAINST,EXPLICIT,1645124530,2014-10-20 19:03:56
Economy is good,AGAINST,EXPLICIT,1644819009,2014-10-20 16:02:47
Capitalism,AGAINST,EXPLICIT,1644819009,2014-10-20 16:02:47
The government,AGAINST,EXPLICIT,1644863242,2014-10-20 16:32:34
Capitalism,FAVOR,EXPLICIT,1644863242,2014-10-20 16:32:34
The government,FAVOR,EXPLICIT,1645348870,2014-10-20 21:14:17
Crime,AGAINST,EXPLICIT,1645348870,2014-10-20 21:14:17
China,AGAINST,EXPLICIT,1645348870,2014-10-20 21:14:17
Social welfare,FAVOR,EXPLICIT,1645348870,2014-10-20 21:14:17
Capitalism,AGAINST,EXPLICIT,1645348870,2014-10-20 21:14:17
Jobs are (available | good),AGAINST,EXPLICIT,1645348870,2014-10-20 21:14:17
Scientists,FAVOR,EXPLICIT,1646313675,2014-10-21 13:39:33
The government,AGAINST,EXPLICIT,1714683636,2014-11-27 01:56:42
America / USA,AGAINST,EXPLICIT,1714683636,2014-11-27 01:56:42
Politicians,AGAINST,EXPLICIT,1714683636,2014-11-27 01:56:42
Diversity,FAVOR,IMPLICIT,1714683636,2014-11-27 01:56:42
Immigration / immigrants,FAVOR,EXPLICIT,1714683636,2014-11-27 01:56:42
Republicans (GOP),AGAINST,EXPLICIT,1714683636,2014-11-27 01:56:42
The government,AGAINST,EXPLICIT,1645173100,2014-10-20 19:33:27
Social welfare,FAVOR,EXPLICIT,1645173100,2014-10-20 19:33:27
Economy is good,AGAINST,EXPLICIT,1645173100,2014-10-20 19:33:27
Capitalism,AGAINST,EXPLICIT,1645173100,2014-10-20 19:33:27
Jobs are (available | good),AGAINST,EXPLICIT,1645173100,2014-10-20 19:33:27
The government,AGAINST,EXPLICIT,1753241376,2014-12-21 20:27:56
Economy is good,AGAINST,EXPLICIT,1645398177,2014-10-20 21:45:16
Jobs are (available | good),AGAINST,EXPLICIT,1645398177,2014-10-20 21:45:16
The government,AGAINST,EXPLICIT,1713811930,2014-11-26 15:57:32
Immigration / immigrants,AGAINST,EXPLICIT,1713811930,2014-11-26 15:57:32
America / USA,AGAINST,EXPLICIT,1697760172,2014-11-17 18:47:54
The government,AGAINST,EXPLICIT,1715210137,2014-11-27 12:54:52
Vaccines,FAVOR,EXPLICIT,1834658190,2015-02-04 15:55:16
Healthcare,FAVOR,EXPLICIT,1834658190,2015-02-04 15:55:16
Scientists,FAVOR,EXPLICIT,1788319201,2015-01-12 13:01:44
Climate change is (real | a problem),AGAINST,EXPLICIT,1781326233,2015-01-09 02:56:47
Scientists,AGAINST,EXPLICIT,1781326233,2015-01-09 02:56:47
Vaccines,AGAINST,EXPLICIT,1835110071,2015-02-04 19:40:11
Scientists,AGAINST,EXPLICIT,1835110071,2015-02-04 19:40:11
Healthcare,AGAINST,EXPLICIT,1835110071,2015-02-04 19:40:11
The government,AGAINST,IMPLICIT,1745253582,2014-12-16 17:10:29
Climate change is (real | a problem),AGAINST,IMPLICIT,1745253582,2014-12-16 17:10:29
Fossil fuels,FAVOR,IMPLICIT,1745253582,2014-12-16 17:10:29
The government,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Politicians,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Social welfare,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Economy is good,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Food,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Media,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Capitalism,AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Jobs are (available | good),AGAINST,EXPLICIT,1723756060,2014-12-03 16:02:04
Vaccines,AGAINST,EXPLICIT,1823592565,2015-01-29 15:16:45
Climate change is (real | a problem),AGAINST,EXPLICIT,1780422187,2015-01-08 23:45:45
Scientists,AGAINST,EXPLICIT,1780422187,2015-01-08 23:45:45
Climate change is (real | a problem),FAVOR,EXPLICIT,1858322255,2015-02-16 17:12:56
Fossil fuels,AGAINST,EXPLICIT,1858322255,2015-02-16 17:12:56
Scientists,FAVOR,EXPLICIT,1858322255,2015-02-16 17:12:56
Vaccines,FAVOR,EXPLICIT,1837295171,2015-02-05 21:51:39
Scientists,FAVOR,EXPLICIT,1837295171,2015-02-05 21:51:39
Healthcare,FAVOR,EXPLICIT,1837295171,2015-02-05 21:51:39
Vaccines,FAVOR,EXPLICIT,1823530384,2015-01-29 14:51:03
America / USA,AGAINST,EXPLICIT,1823890062,2015-01-29 16:52:57
Covid,AGAINST,EXPLICIT,1823890062,2015-01-29 16:52:57
Vaccines,AGAINST,EXPLICIT,1823890062,2015-01-29 16:52:57
Healthcare,AGAINST,EXPLICIT,1823890062,2015-01-29 16:52:57
Vaccines,AGAINST,EXPLICIT,1835020523,2015-02-04 18:56:03
Vaccines,AGAINST,EXPLICIT,1834766854,2015-02-04 16:53:43
America / USA,AGAINST,EXPLICIT,1842089504,2015-02-08 16:14:41
Vaccines,AGAINST,EXPLICIT,1840085151,2015-02-07 12:14:42
The government,AGAINST,EXPLICIT,1645216725,2014-10-20 20:00:50
Politicians,AGAINST,EXPLICIT,1645216725,2014-10-20 20:00:50
Elites,AGAINST,EXPLICIT,1645216725,2014-10-20 20:00:50
Capitalism,AGAINST,EXPLICIT,1645216725,2014-10-20 20:00:50
Drugs,FAVOR,EXPLICIT,1657448518,2014-10-28 13:45:39
Socialism / Communism,AGAINST,EXPLICIT,1715410761,2014-11-27 15:56:14
The government,AGAINST,EXPLICIT,1860128164,2015-02-17 17:16:51
Politicians,AGAINST,EXPLICIT,1860128164,2015-02-17 17:16:51
Scientists,AGAINST,EXPLICIT,1860128164,2015-02-17 17:16:51
The government,AGAINST,EXPLICIT,1859876247,2015-02-17 14:44:54
Socialism / Communism,AGAINST,EXPLICIT,1859876247,2015-02-17 14:44:54
Crime,FAVOR,EXPLICIT,1859876247,2015-02-17 14:44:54
Social welfare,AGAINST,EXPLICIT,1859876247,2015-02-17 14:44:54
Conservatives,FAVOR,EXPLICIT,1859876247,2015-02-17 14:44:54
Capitalism,FAVOR,EXPLICIT,1859876247,2015-02-17 14:44:54
Vaccines,AGAINST,EXPLICIT,1838907045,2015-02-06 18:05:34
Healthcare,AGAINST,EXPLICIT,1838907045,2015-02-06 18:05:34
Crime,FAVOR,EXPLICIT,1862235857,2015-02-18 18:49:24
Social welfare,FAVOR,EXPLICIT,1862235857,2015-02-18 18:49:24
Conservatives,FAVOR,EXPLICIT,1862235857,2015-02-18 18:49:24
The government,FAVOR,EXPLICIT,1859916695,2015-02-17 15:11:45
Crime,AGAINST,EXPLICIT,1859916695,2015-02-17 15:11:45
Social welfare,FAVOR,EXPLICIT,1859916695,2015-02-17 15:11:45
Healthcare,FAVOR,EXPLICIT,1859916695,2015-02-17 15:11:45
Drugs,FAVOR,EXPLICIT,1859916695,2015-02-17 15:11:45
Vaccines,AGAINST,EXPLICIT,1834571253,2015-02-04 15:05:51
