_id,link,title,body
6092868367,http://www.breitbart.com/news/mayor-angry-worker-shoots-1-holds-hostages-in-restaurant/,"Mayor: Angry worker shoots 1, holds hostages in restaurant","CHARLESTON, S.C. (AP) — An angry employee shot one person Thursday and was holding “a couple” of others hostage at a crowded restaurant during lunchtime in downtown Charleston, South Carolina, authorities said.Hostage negotiators were trying to talk to the man inside Virginia’s, Charleston Mayor John Tecklenburg said at a news conference outside the restaurant, located on usually crowded King Street, a line of shops and nice dining that caters to both tourists and residents in South Carolina’s largest and most historic city.“This is not an act of terrorism. This is not a hate crime. It is a disgruntled employee,” Tecklenburg said.Police spokesman Charles Francis said at a news conference that the employee was holding a “couple” of hostages. He did not respond to follow-up telephone calls seeking a more specific number and he did not give any details on the condition of the shooting victim.The shooting was reported shortly after noon Thursday.Peter Siegert, 73, and his son Peter Siegert IV, 45, were quoted by The Post and Courier of Charleston as saying that just after several waitresses and kitchen workers walked out the door without saying a word, a man in an apron with a gun came out of the kitchen and locked the front door.He said, “‘I am the new king of Charleston,'” the Siegerts said.The man told diners to get on the floor and move to the back of the restaurant. The Siegerts said they escaped out a back door and didn’t know how many people were left behind.Charleston Police sent SWAT teams and a bomb disposal unit to the area. Authorities instructed people inside to stay inside and those outside to leave the area.The site is a few blocks away from Emanuel AME church, where nine black members of a church were killed by a white man during a June 2015 Bible study. Dylann Roof was sentenced to death in the case.___This story has been edited to clarify police instructions to people in the area."
7052962077,https://www.breitbart.com/politics/2016/01/08/scarborough-bill-clintons-association-with-sex-offender-jeffrey-epstein-big-problem-for-hillary-donald-trump-will-use/,Scarborough: Bill Clinton’s Association with Sex Offender Jeffrey Epstein ‘Big Problem’ for Hillary — Donald Trump Will Use,"Friday on MSNBC’s “Morning Joe,” host Joe Scarborough warned that the association between former President Bill Clinton and convicted sex offender billionaire Jeffrey Epstein will be something the media will be forced to focus on if Republican presidential front-runner Donald Trump chooses to discuss it. And that could be a “big problem” for his wife Democratic presidential front-runner Hillary Clinton, Scarborough said.According to Scarborough, previous allegations of Bill Clinton’s indiscretions, particularly in the 2008 presidential cycle when Hillary Clinton ran against Barack Obama, were not discussed in public forums. However, this time will be different because of Trump’s ability to promote a story line and force the media to talk about it.“By the way, we’ll do what other news shows don’t do,” Scarborough said. “What we do all the time and we’ll actually say what people say off the air and not saying off the air and not attribute anything to the — I am talking about over the past — since 2008. Leading into 2008, everybody that came on the air talked about the same three women that Bill Clinton was having an affair with in 2008 and said, ‘It’s going to destroy his campaign.’ And, ‘It’s going to this and it’s going to that and it’s going to come out and everybody can repeat, give the three women’s names, where they’re from, their positions. That’s the thing that’s kind of remained quiet. The same thing with John Edwards and the affair he was having.”“You’re right,” he continued. “Everybody was too gentile. There are some people that were smooching Hillary Clinton left-and-right right now that were running around the Washington bureau saying this is going to blow up. It’s kill her campaign. Nobody ever talked about it because everybody played by the rules. The same thing has happened in the lead up to this campaign. Everybody’s talking about, I don’t know this Jeffrey Epstein guy. Is that his right name? People in the know always talk about Jeffrey Epstein, Jeffrey Epstein. I don’t even know who that dude is but I know that people in the know that are in this media area that don’t do what I do which is go to work and go home and hang out with their kids, they talk about Jeffrey Epstein.”“There’s going to be a big problem because of Bill Clinton and there’s always a swirl and it’s not by right wingers, it’s by the most powerful people in media and they’re always going like these would be really bad, bad issues for Hillary and Bill if anybody had the guts to bring it up,” Scarborough added. “Nobody does. That’s what makes Donald Trump more dangerous than any person out there. He will bring up stuff that nobody else will bring up and anybody thinking in the Clinton campaign that they’re going to get a break because it’s Donald Trump doing this instead of Jeb Bush, you are in lala land because there are no rules when it comes to Donald Trump for any of us, for any of us, anybody, anywhere.”Follow Jeff Poor on Twitter@jeff_poor"
8687745395,https://www.breitbart.com/news/eu-sends-help-to-turkey-as-wildfire-toll-reaches-eight/,EU sends help to Turkey as wildfire death toll hits eight,"The European Union sent help to Turkey on Monday and volunteers joined firefighters in battling a week of violent blazes that have killed eight people and put pressure on President Recep Tayyip Erdogan.Turkey’s struggles against its deadliest wildfires in decades come as a blistering heatwave grips southeastern Europe creating tinderbox conditions that Greek officials blame squarely on climate change.The fires tearing through Turkey since last Wednesday have destroyed huge swathes of pristine forest and forced the evacuation of panicked tourists from seaside hotels.But they have also exposed Erdogan — facing an election in two years that could extend his rule into a third decade — to a new round of criticism over his seemingly sluggish and out-of-touch response.The Turkish leader came under stinging condemnation for tossing bags of tea to locals while touring one of the most badly-affected regions under heavy police escort.The government’s disclosure that it no longer had firefighting planes at its disposal also sparked indignation on social media and from opposition leaders.Foreign Minister Mevlut Cavusoglu thanked Brussels on Monday for sending a water bomber from Croatia and two from Spain.The European Union said it “stands in full solidarity with Turkey at this very difficult time” — a message designed to show goodwill after more than a year of heated disputes.‘Climate threat’Firefighters on Monday also battled local blazes on the Greek island of Rhodes and city of Patras as well as in parts of Italy and Spain.Fanned by soaring temperatures and swirling winds — with experts saying that climate change increases both the frequency and intensity of such blazes — EU data show this year’s fire season has been significantly more destructive than most.Prime Minister Kyriakos Mitsotakis said Greece is suffering under its worst heatwave since 1987.“We are no longer talking about climate change but about a climate threat,” Greek Deputy Civil Protection Minister Nikos Hardalias said.The Turkish presidency initially blamed the fires on arsonists that pro-government media linked to outlawed Kurdish militants waging a deadly insurgency against the state.But that theory began being abandoned as the number of fires grew and the toll mounted.Turkish Interior Minister Suleyman Soylu said his office was investigating all options but would draw firmer conclusions once the fires were out.“We should avoid falling into the trap of polarising the situation,” he said on a visit to one of the worst-hit coastal cities.‘Our future is burning’Turkey’s forestry directorate reported more than 130 fires in dozens of towns and cities across the country in six days.It said seven — most of them not far from the southern resort cities of Antalya and Marmaris — continued to burn on Monday.An AFP team in Marmaris on the Aegean Sea saw flames over the crests of forest-covered hills.The night sky glowed amber and the smoke-filled air was hard to breathe in stifling heat of around 40 degrees Celsius (104 degrees Fahrenheit).“This is a disaster,” resident Evran Ozkan said at a makeshift centre set up to help firefighters rest and recover by the side of a road leading to the burning hills.“Like me, many inhabitants of Marmaris cannot put their heads on their pillow to sleep peacefully while these fires burn,” Ozkan said.Firefighters with flashlights on their foreheads sat eating and drinking bottled water that locals gathered from neighbouring towns.Emergency rescue boats stood on standby by the Marmaris shoreline to evacuate anyone should the fires spread and the town be cut off.“We must be responsible for our land to prevent our future from burning,” said Ozkan, “but the situation is really bad now.”burs-zak/bp"
5278793274,http://www.breitbart.com/news/bae-to-start-production-of-u-k-s-type-26-global-combat-ships-next-summer/,BAE to start production of U.K.’s Type 26 Global Combat Ships next summer,"GLASGOW, Scotland, Nov. 4 (UPI) — BAE Systems said Friday the first steel will be cut on the U.K.’s Type 26 Global Combat Ships next summer.Once contract negotiations are finalized, the Type 26 program is expected to deliver a new generation of warships to the Royal Navy while securing hundreds of jobs in Scotland and beyond for decades to come, BAE said in a statement.The government has so far committed to eight of the advanced anti-submarine ships as part of its 2015 Strategic Defence and Security Review, investing about $2.3 billion in the program thus far.Manufacturing contracts are in place to procure vital equipment for the first three ships, with 27 companies in the supply line to provide air weapons handling systems, gas turbines and electric propulsion motors and drive systems for the ships.BAE is also slated to manufacture the Maritime Indirect Fire Systems for the first three Type 26 ships.Type 26 will replace the Type 23 frigate and will be able to take on missions that range from warfare to humanitarian assistance.Also Friday, BAE said plans were underway to finalize a contract with London to build two Offshore Patrol Vessels, which would add to three of the vessels already being built by the company."
7690316565,https://www.breitbart.com/news/mario-draghi-ends-leadership-with-european-central-bank/,Mario Draghi ends leadership with European Central Bank,"Oct. 24 (UPI) — Mario Draghi led his final meeting with the European Central Bank Thursday as it continued to wrestle with a sluggish economy.The bank voted not to move interest rates but remained split over whether to reopen a stimulus program. Draghi said in September the bank could push interest rates further into the negative and continue “quantitative easing” to help the economy.The ECB’s decision kept the ECB’s benchmark borrowing rate at zero, while leaving banks with interest rates of -0.5 percent. The bank agreed to restart its stimulus program on Nov. 1, saying it will buy more than 20 billion euros worth of bonds each month until growth and inflation normalize.Draghi’s eight years as head of the ECB were marked with successes and failures, announcing a rate cut of 25 basis points in his first two months and famously vowing in July 2012 to do “whatever it takes” to save the Euro.“He arrived to the recession and ballooning peripheral spreads,” Kit Juckes, of French investment bank Societe General, said. “He delivered a de facto guarantee to the Eurozone bond markets that dismayed some of his colleagues but which has removed one major structural failing of the single currency system.“He revived growth without reviving inflation much, delivering an average of 1.2 percent real GDP growth and 1.2 percent CPI inflation over the course of his term,” Juckes added.Nick Wall, of Merian Global Investor, said Draghi’s inflation goals, though, were not met during his tenure and Europe still faces challenging demographic trends.“Draghi’s now famous ‘whatever it takes’ moment saved the Eurozone by finally allowing the ECB to become a credible lender of last resort, a key facet for any central bank,” Wall said. “Sovereign spreads have converged ever since, allowing for the odd political wobble, with Draghi’s ECB loaning money to banks, buying up sovereign and corporate debt, and taking interest rates below zero.“His legacy is the survival of the euro during its toughest test to date using methods that were previously anathema to a central bank steeped in the traditions of the Bundesbank,” he added."
910601689,http://www.breitbart.com/system/wire/DA29DUDO1,"Starbucks 1st-qtr profit flat, but traffic climbs","(AP) Starbucks 1st-qtr profit flat, but traffic climbsNEW YORKStarbucks Corp. says more customers went to its cafes in its latest quarter, even in the challenging economy.The Seattle-based company says global revenue at cafes open at least a year rose 6 percent in the fiscal fourth quarter, driven by higher customer traffic. The measure is a key gauge because it strips out the impact of newly opened and closed locations.For the July-September period, Starbucks earned $359 million, or 46 cents per share, from $358.5 million, or 47 cents per share, a year ago. The year-ago results benefited from a gain related to a real estate sale. Revenue rose 11 percent to $3.36 billion.Analysts expected profit of 45 cents per share on revenue of $3.39 billion.Shares are up 6.5 percent to $49.66 in after-market trading."
3338319830,http://www.breitbart.com/InstaBlog/2014/02/13/Senator-Mark-Warner-Deletes-Lame-Tweet-Making-Light-of-Winter-Storm-and-ObamaCare,Senator Mark Warner Deletes Lame Tweet Making Light of Winter Storm and ObamaCare,"Senator Mark Warner, (D-VA) deleted an insensitive tweet that attempted to slam VA Republicans at the expense of the victims of the latest winter storm currently wreaking havoc along the East Coast, and the victims of the president’s ill-conceived health care law.Warner deleted this after 26 seconds:Mark Warner (D) @MarkWarnerJust a matter of time: waiting for the @VA_GOP to claim this winter storm was caused by The Affordable Care Act. #SnowbamacareHardy-har-har.Via The Sunlight Foundation’sPolitiwoops, Deleted Tweets From Politicians"
1897336173,http://www.breitbart.com/system/wire/DA9KT2KO1,AP sources: foreign help to US could be exposed,"(AP) AP sources: foreign help to US could be exposedBy KIMBERLY DOZIERAP Intelligence WriterWASHINGTONTwo Western diplomats say U.S. officials have briefed them on documents obtained by former National Security Agency contractor Edward Snowden that might expose the intelligence operations of their respective countries and their level of cooperation with the U.S.Word of the briefings by the Office of the Director of National Intelligence comes amid questions swirling around overseas surveillance by the National Security Agency, which has angered allies on two continents and caused concern domestically over the scope of the intelligence-gathering.The two Western diplomats said officials from ODNI have continued to brief them regularly on what documents the director of national intelligence believes Snowden obtained.The diplomats spoke on condition of anonymity because they were not authorized to discuss the intelligence briefings publicly.The Washington Post, which first reported on the matter Thursday evening, said some of the documents Snowden took contain sensitive material about collection programs against adversaries such as Iran, Russia and China. Some refer to operations that in some cases involve countries not publicly allied with the United States.The Post said the process of informing officials about the risk of disclosure is delicate because in some cases, one part of the cooperating government may know about the collaboration, but others may not.National Security Council spokeswoman Caitlin Hayden said the U.S. takes the concerns of the international community seriously “and has been regularly consulting with affected partners.” She declined to comment on diplomatic discussions."
5669164138,http://www.breitbart.com/big-government/2017/03/26/parents-battle-state-of-georgia-to-name-their-child-allah/,Parents Battle State of Georgia to Name Their Child ‘Allah’,"The parents of a 22-month-old child are battling the state of Georgia over their daughter’s last name.Elizabeth Handy and Bilal Walk say that the Georgia Department of Health refused to give a birth certificate to their infant daughter with the last name “Allah,” theAtlanta Journal-Constitutionreported.The state of Georgia, on the other hand, says that their daughter’s name, ZalyKha Graceful Lorraina Allah, does not follow state law that requires the child’s last name to be Handy, Walk, or a combination of the two.The American Civil Liberties Union of Georgia has stepped in to represent the couple, who say they cannot get a Social Security number for their daughter because she has no birth certificate and could potentially face issues with traveling, health care access, and enrolling in schools.“We have to make sure that the state isn’t overstepping their boundaries,” Walk said. “It is just plainly unfair and a violation of our rights.”Lawyers representing the Department of Public Health say that Georgia state law “requires that a baby’s surname be either that of the father of the mother for purposes of the initial birth record.”Once the birth record is created, the parents can petition the superior court to change ZalyKha’s surname, according to general counsel Sidney Barrett.ACLU Georgia Executive Director Andrea Young argues that the state’s decision is an example of government overreach that violates the First and 14th Amendments.The couple also claims that they were able to get a birth certificate for their 3-year-old son named Masterful Allah without a problem.Lawyers for Handy and Walk say the couple has been unable to obtain Medicaid coverage and food stamps through the SNAP program.The couple said they wanted to name their child Allah because it was a “noble” name and denied that it was for religious reasons.“Simply put, we have a personal understanding that we exercise in regards to the names,” Walk said. “It is nothing that we want to go into detail about, because it is not important. What is important is the language of the statute and our rights as parents.”This is not the first time the state has rejected a request to name a child after a religious figure.A Tennessee judgerejected a family’s request to name their son “Messiah” in 2014because she believed Messiah could only describe Jesus Christ and placed an “undue burden” on the child that he could not fulfill. That judge was later fired, and the judge’s decision was overturned."
5702363156,http://www.breitbart.com/news/obama-to-announce-high-speed-internet-help-for-homes/,Obama to announce high-speed Internet help for homes,"WASHINGTON (AP) — President Barack Obama set a goal of bringing high-speed Internet to most schools by 2017, and now he’s promoting a new program to help close the digital divide even further by bringing that faster Internet to more people.During a visit Wednesday to Durant, Oklahoma, he planned to announce a pilot program that brings together communities, the private sector and the federal government to make high-speed Internet available to more families, the White House said.ConnectHome will begin in 27 cities and one tribal nation, the Choctaw Nation of Oklahoma, which stretches across much of southeastern Oklahoma and is headquartered in Durant.It’s the second dose of special attention that Obama has given the Choctaw Nation, which has about 200,000 members and is the third-largest Native American tribe in the United States.Last year, the president designated the Choctaw Nation as a federal “Promise Zone,” making it eligible for tax incentives and grants to help fight poverty.The White House said Obama’s school-based Internet program is on track to make sure that 99 percent of K-12 students can use the Web in their classrooms and libraries by 2017. The new program aims to help less privileged students access the Internet and continue learning when they get home from school.The 27 cities the Department of Housing and Urban Development selected for ConnectHome are: Albany, Georgia; Atlanta; Baltimore; Baton Rouge, Louisiana; Boston; Camden, New Jersey; Cleveland; Denver; Durham, North Carolina; Fresno, California; Kansas City, Missouri; Little Rock, Arkansas; Los Angeles; Macon, Georgia; Memphis, Tennessee; Meriden, Connecticut; Nashville, Tennessee; New Orleans; New York; Newark, New Jersey; Philadelphia; Rockford, Illinois; San Antonio; Seattle; Springfield, Massachusetts; Tampa, Florida; and the District of Columbia.Obama was spending the night in Oklahoma and continuing a weeklong focus on making the criminal justice system fairer.He planned to meet Thursday with law enforcement officials and inmates during a historic tour of the El Reno Federal Correctional Institution, a medium-security facility west of Oklahoma City that holds about 1,300 male offenders. “I will be the first sitting president to visit a federal prison,” Obama said Tuesday as he addressed the annual NAACP convention in Philadelphia.El Reno once housed Oklahoma City bomber Timothy McVeigh.___Follow Darlene Superville on Twitter: http://www.twitter.com/dsupervilleap"
6720029482,http://www.breitbart.com/news/new-jersey-police-catch-pig-outside-dunkin-donuts/,New Jersey police catch pig outside Dunkin Donuts,"June 8 (UPI) — Police in New Jersey said a pig dubbed “Pork Roll” after being found wandering outside a Dunkin Donuts was taken “into custody for questioning.”The Neptune Township Police Department said an officer responded to a report of a pig running loose near the local Dunkin Donuts and the officer quickly located and apprehended the pig, which the department dubbed Pork Roll.“Yes, we at the Neptune Township Police Department are well aware of the irony, but this is the truth,” the department quipped in a Facebook post detailing the pig call.The post said the pig was taken “into custody for questioning” and police provided their porcine prisoner “with a job application as our new mascot.”The pig was turned over to the Monmouth County SPCA, which was able to reunite the swine with its owner."
5673914049,http://www.breitbart.com/news/elon-musk-hints-at-new-brain-computer-project/,Elon Musk hints at new brain-computer project,"Washington (AFP) – Tech entrepreneur Elon Musk hinted Tuesday that he is working on a new startup focusing on brain-computer interface, part of his vision to help humans keep up with machines.Musk, the founder of electric carmaker Telsa and exploration firm SpaceX, referenced the new company called Neuralink in a tweet, a day after a Wall Street Journal report saying the company had been formed.Musk’s tweet said he would elaborate his plans in a blog post soon.“Long Neuralink piece coming out on (blog platform) @waitbutwhy in about a week. Difficult to dedicate the time, but existential risk is too high not to,” Musk tweeted.The Journal reported that the new startup will focus on “neural lace” technology which involves implanting tiny brain electrodes capable of uploading and downloading thoughts.The report said Musk has taken an active role setting up the company and may play a “significant leadership role” even as he runs two other large companies.Musk has previously spoken about the idea of neural lacing, claiming it can magnify people’s brain power by linking them directly to computing capabilities.Considered one of Silicon Valley’s most notable visionaries, Musk is the force behind Tesla, part of an effort to move the automotive industry away from fossil fuels to electric propulsion.He also runs SpaceX, maker and launcher of rockets and spacecraft, which recently announced plans to send two private citizens around the Moon in what would mark the farthest humans have ever traveled to deep space since the 1970s.Musk lives in Los Angeles and holds US, Canadian and South African citizenship."
5949853703,http://www.breitbart.com/news/sky-steamroller-crushes-froomes-rivals/,Sky ‘steamroller’ crushes Froome’s rivals,"Düsseldorf (Germany) (AFP) – When Chris Froome’s Tour de France rivals roll up to the start line in Dusseldorf on Saturday, they will be worrying not only about how to beat the Briton, but also his Sky team.Sky have won four of the last five Tours and in each the team, as much as the victor (Bradley Wiggins in 2012 and Froome three times since) have proved too strong for the opposition.Never was that more evident than last year when Sky managed to all but kill any suspense and drama by taking a stranglehold of the race from start to finish.Froome only looked vulnerable twice during that race, once after being knocked off his bicycle on Mont Ventoux by a photographer’s motorcycle, and then after crashing on a wet and slippery descent on the 19th stage.However, he hardly lost any time from either incident while he usually had his all-powerful Sky team-mates surrounding him to keep him out of trouble.On that 19th stage when disaster could have struck, Dutchman Wout Poels remained alongside Froome to guide him safely to the finish.On the 11th stage he had Welshman Geraint Thomas to thank for helping him latch onto an attack from Peter Sagan to take advantage of crosswinds and steal some time on his rivals.Once again Sky look to be bringing a formidable force to the race, even if the injured Poels is not amongst them.“Not having Wout here is a big change, he was a big part of my victory last year and certainly we’re going to miss him,” said Froome.Former world champion Michal Kwiatkowski of Poland will be riding as a domestique for Froome while Thomas and Spaniard Mikel Landa, who had led the team at May’s Giro d’Italia, will provide chief support in the mountains.Those two suffered from crashes at the Giro that wrecked their overall hopes and have quickly switched to domestique duties.– ‘Extremely strong’ –Alongside them, Froome will also be able to count on Spanish veteran Mikel Nieve and Colombian talent Sergio Henao to help him negotiate the toughest climbs.“We have an extremely strong team in the mountains, if you look at the other GC teams, I definitely feel confident going into the climbs.”On the flat, former world time-trial champion Vasil Kiryienka of Belarus, Briton Luke Rowe and German Christian Knees will supply the power to keep Froome out of trouble.It is a imposing outfit which the French describe as a “steamroller”.And while Sky’s strength may not make for great racing, it is crucial to helping Froome dominate.“It’s true that Team Sky’s most common tactic is to impose a tempo at the front of the peloton that discourages my rivals from attacking me,” said Froome in the official race guide.“This doesn’t necessarily produce the best spectacle but, from our point of view, it’s the ideal way to keep events under control.”Last year Sky sucked the life out of the race but despite their strength, there are at least enough unknowns in bike racing to keep things interesting.In 2014, for example, Froome’s team could do nothing as he crashed three times in the wet over two days and was forced out of the race with a broken wrist.He was also badly exposed once in 2013 when he lost all his team-mates on a crazy stage, although his rivals failed to capitalise as they raced each other for the minor placings rather than trying to put Froome under pressure.If Froome’s rivals are going to have a chance this time around, they need to first find a way to negate the strength of Sky, and that’s not something that has happened often these last five years,"
2338772070,http://www.breitbart.com/system/wire/upi20140216-133507-8234,Sudan Keen to Bolster Cooperation with Egypt in Agricultural Field,"Khartoum, February 16 (QNA) – Sudan’s Vice-President Hasabo Mohammed Abdul-Rahman said Sunday that his country was keen on bolstering its relations with Egypt.Abdul-Rahman said that the Sudanese government was looking forward to developing a partnership with Egypt in the agricultural field. He said that they have a number of agricultural projects in the North-East of Khartoum, including a project the Egyptian Ahly Bank. He stressed that one of the priorities of reforming the Sudanese economy was to direct the more fuel and electricity towards increasing agricultural output.For his part Sudanese Minister of Finance Dr. Badr Al Din Mahmoud said that the priority was to increase production of wheat, chicken and dairy. He hoped to establish a joint fund between the government and the private sector to invest in the infra-structure necessary to increase agricultural output. (QNA)M B,MDQNA 1131 GMT 2014/02/16"
6828035011,https://www.breitbart.com/news/us-official-detention-center-like-summer-camp-for-migrants/,US official: Detention center like ‘summer camp’ for migrants,"Washington (AFP) – US lawmakers assailed the Trump administration Tuesday for its controversial border policy, as one immigration enforcement official pushed back against charges of abuse to say that family detention centers are like a “summer camp.”The description was the latest disconnect between officials charged with carrying out a controversial “zero tolerance” policy that has led to the separation of thousands of children from their migrant parents, and outraged lawmakers and members of the public who accuse President Donald Trump of creating a child safety crisis.Republicans and Democrats grilled immigration and border enforcement officials at a Senate Judiciary Committee hearing over a series of decisions in recent months that led to the separation of more than 2,500 undocumented migrant children from their parents or guardians.And while they warned that many young children in US custody have suffered abuse during their detention, Matthew Albence, an executive associate director at Immigration and Customs Enforcement, testified that conditions at family residential centers were not as bad as described.“I think the best way to describe them is to be more like a summer camp,” Albence told the panel, as he described “24/7” access to fresh food and water, educational classes, outdoor recreational opportunities and exercise.Authorities have struggled to reunify families who were separated after being arrested for illegally crossing the border from Mexico.The detention of separated children, including infants, in cage-like enclosures set off a global outcry, and Trump last month ordered an end to the separations.Under a court order, the government has reunited some 1,800 migrant children with their parents.But 711 children remain in custody, and Senate Democrat Dianne Feinstein warned they may never be reunited with parents.“It’s not an exaggeration to say that the policies of President Trump and Attorney General Jeff Sessions may essentially orphan hundreds of immigrant children,” she said, blasting the policy as “deeply immoral and haphazard.”The panel’s Republican chairman, Senator Chuck Grassley, also offered harsh words, saying the government “is failing miserably” at providing humane treatment.“Mothers have suffered unimaginable physical, mental and emotional and even sexual abuse while in federal custody,” Grassley said. “Obviously that’s unacceptable.”Lawmakers and activists have also focused on some 400 children who remain in detention because their parents were deported.While Grassley and others worried that deportees may not have made informed choices about leaving their children behind, the administration said the departing parents did exactly that.“A great many of these individuals do not wish to have their child return home with them,” because their goal “in the first place is to get their children to the United States,” Albence said.The hearing follows a federal judge’s order to remove many migrant children from a Texas detention center after a lawsuit accused the facility of placing children on psychotropic drugs that acted as “chemical straight-jackets” to control children rather than treat actual health needs."
4525487345,http://www.breitbart.com/national-security/2016/01/26/unicef-syrian-children-forced-on-battlefield-dying-in-classrooms/,"UNICEF: Hundreds of Syrian Children Forced on Battlefield, Dying in Classrooms","Peter Salama, regional director of UNICEF in the Middle East, is reporting Syrian children continue to be forced to fight in the nation’s civil war, dying in classrooms.“In the past, children over 16 have been involved in the military in non-combat roles, but we are seeing a very different pattern today,” hesaid, adding:It is one of the most insidious trends in Syria. The majority of those children are now under the age of 15, which is a very different pattern to previously. The majority are now in combat roles being used on the frontlines, and the majority are forced to join, often abducted. They are being used as uninformed, armed checkpoints, and sometimes as forced labour.He also claimed forces pushed more than “several hundred children” to fight in 2015, and at least 400 died as a result.Salama pointed out that strikes destroyed 47 schools in 2015, pushing the total attacks on education to 4,000 since the civil war broke out five years ago.“We are seeing children killed and maimed in schools and playgrounds by all parties to the conflict,” he continued.In November, Human Rights Watch (HRW)reportedthat Shiite militias in Iraq used child soldiers to fight against the Islamic State. Christophe Wilckereported:Many militias in Iraq train or recruit children. Mytham al-Nuri was under 18 when he joined the PMF’s Badr Brigades – his father Karim is the brigades’ spokesman — and fought on the front lines in 2014. He finished high school this September. The Ali Akbar brigades’ Abbas Fighting Team unit provides military training to 15 to 18 year olds in Basra, according [to] a member of the group who spoke to Human Rights Watch in July. The Peace Brigades, another militia group from Basra affiliated with the Sadrist Trend, trains 15 to 18 year olds, according to one of the trainers, but had not sent them to the front line “yet.”The use of child soldiers by anti-ISIS militias has not made headlines like the “Caliphate Cubs” have because these groups do not advertise their use of children the way ISIS does. They boast about their efforts with videos and pictures on social media. Militants often show off the “Cubs” in specialized training camps for kids. In October, authoritiesuncoveredone camp in Istanbul, Turkey.Hürriyet Daily Newsreportedthat “24 of around 50 suspects of Tajik and Uzbek origin” are children who trained in those basement camps. The officers raided 18 homes in the “Pendik and Başakşehir’s Kayaşehir neighborhood.” The houses contained “battlefield maps as well as documents describing the group’s contacts in both countries.” Other evidence led authorities to believe the group intended to meet ISIS in Syria and Iraq.UNICEF also announced an appeal to raise $2.8 billion for children in conflict areas. The organization discovered that one in nine children reside in these zones.At least 25 percent of the funds will be used for education.“Millions of children are being robbed of their education,”declaredAfshan Khan, UNICEF’s director of Emergency Programs.She added:Education is a life-saving measure for children, providing them with the opportunity to learn and play, amidst the carnage of gunfire and grenades. This year, a quarter of our appeal is devoted to education. By educating the minds of children and young people we are building hope so they can envisage a better future for themselves, their families and their societies and help break the cycle of chronic crisis."
